trade_id,timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
309,2025-03-25T10:42:40Z,NVDA,BUY,2,102.0,102.1,0.2,10195.2
310,2025-03-25T10:43:00Z,TSLA,SELL,3,103.0,103.5,1.5,10196.7
311,2025-03-25T10:43:20Z,AMZN,BUY,4,104.0,103.7,-1.2,10195.5
312,2025-03-25T10:43:40Z,GOOG,SELL,5,105.0,105.1,0.5,10196.0
313,2025-03-25T10:44:00Z,AAPL,BUY,2,106.0,106.5,1.0,10197.0
314,2025-03-25T10:44:20Z,MSFT,SELL,3,107.0,107.1,0.3,10197.3
315,2025-03-25T10:44:40Z,NVDA,BUY,4,108.0,108.1,0.4,10197.7
316,2025-03-25T10:45:00Z,TSLA,SELL,5,109.0,109.5,2.5,10200.2
317,2025-03-25T10:45:20Z,AMZN,BUY,2,110.0,110.1,0.2,10200.4
318,2025-03-25T10:45:40Z,GOOG,SELL,3,111.0,111.1,0.3,10200.7
319,2025-03-25T10:46:00Z,AAPL,BUY,4,112.0,112.5,2.0,10202.7
320,2025-03-25T10:46:20Z,MSFT,SELL,5,113.0,113.1,0.5,10203.2
321,2025-03-25T10:46:40Z,NVDA,BUY,2,114.0,113.7,-0.6,10202.6
322,2025-03-25T10:47:00Z,TSLA,SELL,3,115.0,115.5,1.5,10204.1
323,2025-03-25T10:47:20Z,AMZN,BUY,4,116.0,116.1,0.4,10204.5
324,2025-03-25T10:47:40Z,GOOG,SELL,5,100.0,100.1,0.5,10205.0
325,2025-03-25T10:48:00Z,AAPL,BUY,2,101.0,101.5,1.0,10206.0
326,2025-03-25T10:48:20Z,MSFT,SELL,3,102.0,101.7,-0.9,10205.1
327,2025-03-25T10:48:40Z,NVDA,BUY,4,103.0,103.1,0.4,10205.5
328,2025-03-25T10:49:00Z,TSLA,SELL,5,104.0,104.5,2.5,10208.0
329,2025-03-25T10:49:20Z,AMZN,BUY,2,105.0,105.1,0.2,10208.2
330,2025-03-25T10:49:40Z,GOOG,SELL,3,106.0,106.1,0.3,10208.5
331,2025-03-25T10:50:00Z,AAPL,BUY,4,107.0,107.5,2.0,10210.5
332,2025-03-25T10:50:20Z,MSFT,SELL,5,108.0,108.1,0.5,10211.0
333,2025-03-25T10:50:40Z,NVDA,BUY,2,109.0,109.1,0.2,10211.2
334,2025-03-25T10:51:00Z,TSLA,SELL,3,110.0,110.5,1.5,10212.7
335,2025-03-25T10:51:20Z,AMZN,BUY,4,111.0,111.1,0.4,10213.1
336,2025-03-25T10:51:40Z,GOOG,SELL,5,112.0,111.7,-1.5,10211.6
337,2025-03-25T10:52:00Z,AAPL,BUY,2,113.0,113.5,1.0,10212.6
338,2025-03-25T10:52:20Z,MSFT,SELL,3,114.0,114.1,0.3,10212.9
339,2025-03-25T10:52:40Z,NVDA,BUY,4,115.0,115.1,0.4,10213.3
340,2025-03-25T10:53:00Z,TSLA,SELL,5,116.0,116.5,2.5,10215.8
341,2025-03-25T10:53:20Z,AMZN,BUY,2,100.0,99.7,-0.6,10215.2
342,2025-03-25T10:53:40Z,GOOG,SELL,3,101.0,101.1,0.3,10215.5
343,2025-03-25T10:54:00Z,AAPL,BUY,4,102.0,102.5,2.0,10217.5
344,2025-03-25T10:54:20Z,MSFT,SELL,5,103.0,103.1,0.5,10218.0
345,2025-03-25T10:54:40Z,NVDA,BUY,2,104.0,104.1,0.2,10218.2
346,2025-03-25T10:55:00Z,TSLA,SELL,3,105.0,105.5,1.5,10219.7
347,2025-03-25T10:55:20Z,AMZN,BUY,4,106.0,106.1,0.4,10220.1
348,2025-03-25T10:55:40Z,GOOG,SELL,5,107.0,107.1,0.5,10220.6
349,2025-03-25T10:56:00Z,AAPL,BUY,2,108.0,108.5,1.0,10221.6
350,2025-03-25T10:56:20Z,MSFT,SELL,3,109.0,109.1,0.3,10221.9
351,2025-03-25T10:56:40Z,NVDA,BUY,4,110.0,109.7,-1.2,10220.7
352,2025-03-25T10:57:00Z,TSLA,SELL,5,111.0,111.5,2.5,10223.2
353,2025-03-25T10:57:20Z,AMZN,BUY,2,112.0,112.1,0.2,10223.4
354,2025-03-25T10:57:40Z,GOOG,SELL,3,113.0,113.1,0.3,10223.7
355,2025-03-25T10:58:00Z,AAPL,BUY,4,114.0,114.5,2.0,10225.7
356,2025-03-25T10:58:20Z,MSFT,SELL,5,115.0,114.7,-1.5,10224.2
357,2025-03-25T10:58:40Z,NVDA,BUY,2,116.0,116.1,0.2,10224.4
358,2025-03-25T10:59:00Z,TSLA,SELL,3,100.0,100.5,1.5,10225.9
359,2025-03-25T10:59:20Z,AMZN,BUY,4,101.0,101.1,0.4,10226.3
360,2025-03-25T10:59:40Z,GOOG,SELL,5,102.0,102.1,0.5,10226.8
361,2025-03-25T11:00:00Z,AAPL,BUY,2,103.0,103.5,1.0,10227.8
362,2025-03-25T11:00:20Z,MSFT,SELL,3,104.0,104.1,0.3,10228.1
363,2025-03-25T11:00:40Z,NVDA,BUY,4,105.0,105.1,0.4,10228.5
364,2025-03-25T11:01:00Z,TSLA,SELL,5,106.0,106.5,2.5,10231.0
365,2025-03-25T11:01:20Z,AMZN,BUY,2,107.0,107.1,0.2,10231.2
366,2025-03-25T11:01:40Z,GOOG,SELL,3,108.0,107.7,-0.9,10230.3
367,2025-03-25T11:02:00Z,AAPL,BUY,4,109.0,109.5,2.0,10232.3
368,2025-03-25T11:02:20Z,MSFT,SELL,5,110.0,110.1,0.5,10232.8
369,2025-03-25T11:02:40Z,NVDA,BUY,2,111.0,111.1,0.2,10233.0
370,2025-03-25T11:03:00Z,TSLA,SELL,3,112.0,112.5,1.5,10234.5
371,2025-03-25T11:03:20Z,AMZN,BUY,4,113.0,112.7,-1.2,10233.3
372,2025-03-25T11:03:40Z,GOOG,SELL,5,114.0,114.1,0.5,10233.8
373,2025-03-25T11:04:00Z,AAPL,BUY,2,115.0,115.5,1.0,10234.8
374,2025-03-25T11:04:20Z,MSFT,SELL,3,116.0,116.1,0.3,10235.1
375,2025-03-25T11:04:40Z,NVDA,BUY,4,100.0,100.1,0.4,10235.5
376,2025-03-25T11:05:00Z,TSLA,SELL,5,101.0,101.5,2.5,10238.0
377,2025-03-25T11:05:20Z,AMZN,BUY,2,102.0,102.1,0.2,10238.2
378,2025-03-25T11:05:40Z,GOOG,SELL,3,103.0,103.1,0.3,10238.5
379,2025-03-25T11:06:00Z,AAPL,BUY,4,104.0,104.5,2.0,10240.5
380,2025-03-25T11:06:20Z,MSFT,SELL,5,105.0,105.1,0.5,10241.0
381,2025-03-25T11:06:40Z,NVDA,BUY,2,106.0,105.7,-0.6,10240.4
382,2025-03-25T11:07:00Z,TSLA,SELL,3,107.0,107.5,1.5,10241.9
383,2025-03-25T11:07:20Z,AMZN,BUY,4,108.0,108.1,0.4,10242.3
384,2025-03-25T11:07:40Z,GOOG,SELL,5,109.0,109.1,0.5,10242.8
385,2025-03-25T11:08:00Z,AAPL,BUY,2,110.0,110.5,1.0,10243.8
386,2025-03-25T11:08:20Z,MSFT,SELL,3,111.0,110.7,-0.9,10242.9
387,2025-03-25T11:08:40Z,NVDA,BUY,4,112.0,112.1,0.4,10243.3
388,2025-03-25T11:09:00Z,TSLA,SELL,5,113.0,113.5,2.5,10245.8
389,2025-03-25T11:09:20Z,AMZN,BUY,2,114.0,114.1,0.2,10246.0
390,2025-03-25T11:09:40Z,GOOG,SELL,3,115.0,115.1,0.3,10246.3
391,2025-03-25T11:10:00Z,AAPL,BUY,4,116.0,116.5,2.0,10248.3
392,2025-03-25T11:10:20Z,MSFT,SELL,5,100.0,100.1,0.5,10248.8
393,2025-03-25T11:10:40Z,NVDA,BUY,2,101.0,101.1,0.2,10249.0
394,2025-03-25T11:11:00Z,TSLA,SELL,3,102.0,102.5,1.5,10250.5
395,2025-03-25T11:11:20Z,AMZN,BUY,4,103.0,103.1,0.4,10250.9
396,2025-03-25T11:11:40Z,GOOG,SELL,5,104.0,103.7,-1.5,10249.4
397,2025-03-25T11:12:00Z,AAPL,BUY,2,105.0,105.5,1.0,10250.4
398,2025-03-25T11:12:20Z,MSFT,SELL,3,106.0,106.1,0.3,10250.7
399,2025-03-25T11:12:40Z,NVDA,BUY,4,107.0,107.1,0.4,10251.1
400,2025-03-25T11:13:00Z,TSLA,SELL,5,108.0,108.5,2.5,10253.6
401,2025-03-25T11:13:20Z,MSFT,BUY,40,1000.0,990.0,-400.0,9853.6
402,2025-03-25T11:13:40Z,AMZN,BUY,480,1000.0,1001.5,720.0,10573.6
403,2025-03-25T11:14:00Z,AAPL,BUY,4,111.0,111.5,2.0,10575.6
404,2025-03-25T11:14:20Z,MSFT,SELL,5,112.0,112.1,0.5,10576.1
405,2025-03-25T11:14:40Z,NVDA,BUY,2,113.0,113.1,0.2,10576.3
406,2025-03-25T11:15:00Z,TSLA,SELL,3,114.0,114.5,1.5,10577.8
407,2025-03-25T11:15:20Z,AMZN,BUY,4,115.0,115.1,0.4,10578.2
408,2025-03-25T11:15:40Z,GOOG,SELL,5,116.0,116.1,0.5,10578.7
409,2025-03-25T11:16:00Z,AAPL,BUY,2,100.0,100.5,1.0,10579.7
410,2025-03-25T11:16:20Z,MSFT,SELL,3,101.0,101.1,0.3,10580.0
411,2025-03-25T11:16:40Z,NVDA,BUY,4,102.0,101.7,-1.2,10578.8
412,2025-03-25T11:17:00Z,TSLA,SELL,5,103.0,103.5,2.5,10581.3
413,2025-03-25T11:17:20Z,AMZN,BUY,2,104.0,104.1,0.2,10581.5
414,2025-03-25T11:17:40Z,GOOG,SELL,3,105.0,105.1,0.3,10581.8
415,2025-03-25T11:18:00Z,AAPL,BUY,4,106.0,106.5,2.0,10583.8
416,2025-03-25T11:18:20Z,MSFT,SELL,5,107.0,106.7,-1.5,10582.3
417,2025-03-25T11:18:40Z,NVDA,BUY,2,108.0,108.1,0.2,10582.5
418,2025-03-25T11:19:00Z,TSLA,SELL,3,109.0,109.5,1.5,10584.0
419,2025-03-25T11:19:20Z,AMZN,BUY,4,110.0,110.1,0.4,10584.4
420,2025-03-25T11:19:40Z,GOOG,SELL,5,111.0,111.1,0.5,10584.9
421,2025-03-25T11:20:00Z,AAPL,BUY,2,112.0,112.5,1.0,10585.9
422,2025-03-25T11:20:20Z,MSFT,SELL,3,113.0,113.1,0.3,10586.2
423,2025-03-25T11:20:40Z,NVDA,BUY,4,114.0,114.1,0.4,10586.6
424,2025-03-25T11:21:00Z,TSLA,SELL,5,115.0,115.5,2.5,10589.1
425,2025-03-25T11:21:20Z,AMZN,BUY,2,116.0,116.1,0.2,10589.3
426,2025-03-25T11:21:40Z,GOOG,SELL,3,100.0,99.7,-0.9,10588.4
427,2025-03-25T11:22:00Z,AAPL,BUY,4,101.0,101.5,2.0,10590.4
428,2025-03-25T11:22:20Z,MSFT,SELL,5,102.0,102.1,0.5,10590.9
429,2025-03-25T11:22:40Z,NVDA,BUY,2,103.0,103.1,0.2,10591.1
430,2025-03-25T11:23:00Z,TSLA,SELL,3,104.0,104.5,1.5,10592.6
431,2025-03-25T11:23:20Z,AMZN,BUY,4,105.0,104.7,-1.2,10591.4
432,2025-03-25T11:23:40Z,GOOG,SELL,5,106.0,106.1,0.5,10591.9
433,2025-03-25T11:24:00Z,AAPL,BUY,2,107.0,107.5,1.0,10592.9
434,2025-03-25T11:24:20Z,MSFT,SELL,3,108.0,108.1,0.3,10593.2
435,2025-03-25T11:24:40Z,NVDA,BUY,4,109.0,109.1,0.4,10593.6
436,2025-03-25T11:25:00Z,TSLA,SELL,5,110.0,110.5,2.5,10596.1
437,2025-03-25T11:25:20Z,AMZN,BUY,2,111.0,111.1,0.2,10596.3
438,2025-03-25T11:25:40Z,GOOG,SELL,3,112.0,112.1,0.3,10596.6
439,2025-03-25T11:26:00Z,AAPL,BUY,4,113.0,113.5,2.0,10598.6
440,2025-03-25T11:26:20Z,MSFT,SELL,5,114.0,114.1,0.5,10599.1
441,2025-03-25T11:26:40Z,NVDA,BUY,2,115.0,114.7,-0.6,10598.5
442,2025-03-25T11:27:00Z,TSLA,SELL,3,116.0,116.5,1.5,10600.0
443,2025-03-25T11:27:20Z,AMZN,BUY,4,100.0,100.1,0.4,10600.4
444,2025-03-25T11:27:40Z,GOOG,SELL,5,101.0,101.1,0.5,10600.9
445,2025-03-25T11:28:00Z,AAPL,BUY,2,102.0,102.5,1.0,10601.9
446,2025-03-25T11:28:20Z,MSFT,SELL,3,103.0,102.7,-0.9,10601.0
447,2025-03-25T11:28:40Z,NVDA,BUY,4,104.0,104.1,0.4,10601.4
448,2025-03-25T11:29:00Z,TSLA,SELL,5,105.0,105.5,2.5,10603.9
449,2025-03-25T11:29:20Z,AMZN,BUY,2,106.0,106.1,0.2,10604.1
450,2025-03-25T11:29:40Z,GOOG,SELL,3,107.0,107.1,0.3,10604.4
451,2025-03-25T11:30:00Z,AAPL,BUY,4,108.0,108.5,2.0,10606.4
452,2025-03-25T11:30:20Z,MSFT,SELL,5,109.0,109.1,0.5,10606.9
453,2025-03-25T11:30:40Z,NVDA,BUY,2,110.0,110.1,0.2,10607.1
454,2025-03-25T11:31:00Z,TSLA,SELL,3,111.0,111.5,1.5,10608.6
455,2025-03-25T11:31:20Z,AMZN,BUY,4,112.0,112.1,0.4,10609.0
456,2025-03-25T11:31:40Z,GOOG,SELL,5,113.0,112.7,-1.5,10607.5
457,2025-03-25T11:32:00Z,AAPL,BUY,2,114.0,114.5,1.0,10608.5
458,2025-03-25T11:32:20Z,MSFT,SELL,3,115.0,115.1,0.3,10608.8
459,2025-03-25T11:32:40Z,NVDA,BUY,4,116.0,116.1,0.4,10609.2
460,2025-03-25T11:33:00Z,TSLA,SELL,5,100.0,100.5,2.5,10611.7
461,2025-03-25T11:33:20Z,AMZN,BUY,2,101.0,100.7,-0.6,10611.1
462,2025-03-25T11:33:40Z,GOOG,SELL,3,102.0,102.1,0.3,10611.4
463,2025-03-25T11:34:00Z,AAPL,BUY,4,103.0,103.5,2.0,10613.4
464,2025-03-25T11:34:20Z,MSFT,SELL,5,104.0,104.1,0.5,10613.9
465,2025-03-25T11:34:40Z,NVDA,BUY,2,105.0,105.1,0.2,10614.1
466,2025-03-25T11:35:00Z,TSLA,SELL,3,106.0,106.5,1.5,10615.6
467,2025-03-25T11:35:20Z,AMZN,BUY,4,107.0,107.1,0.4,10616.0
468,2025-03-25T11:35:40Z,GOOG,SELL,5,108.0,108.1,0.5,10616.5
469,2025-03-25T11:36:00Z,AAPL,BUY,2,109.0,109.5,1.0,10617.5
470,2025-03-25T11:36:20Z,MSFT,SELL,3,110.0,110.1,0.3,10617.8
471,2025-03-25T11:36:40Z,NVDA,BUY,4,111.0,110.7,-1.2,10616.6
472,2025-03-25T11:37:00Z,TSLA,SELL,5,112.0,112.5,2.5,10619.1
473,2025-03-25T11:37:20Z,AMZN,BUY,2,113.0,113.1,0.2,10619.3
474,2025-03-25T11:37:40Z,GOOG,SELL,3,114.0,114.1,0.3,10619.6
475,2025-03-25T11:38:00Z,AAPL,BUY,4,115.0,115.5,2.0,10621.6
476,2025-03-25T11:38:20Z,MSFT,SELL,5,116.0,115.7,-1.5,10620.1
477,2025-03-25T11:38:40Z,NVDA,BUY,2,100.0,100.1,0.2,10620.3
478,2025-03-25T11:39:00Z,TSLA,SELL,3,101.0,101.5,1.5,10621.8
479,2025-03-25T11:39:20Z,AMZN,BUY,4,102.0,102.1,0.4,10622.2
480,2025-03-25T11:39:40Z,GOOG,SELL,5,103.0,103.1,0.5,10622.7
481,2025-03-25T11:40:00Z,AAPL,BUY,2,104.0,104.5,1.0,10623.7
482,2025-03-25T11:40:20Z,MSFT,SELL,3,105.0,105.1,0.3,10624.0
483,2025-03-25T11:40:40Z,NVDA,BUY,4,106.0,106.1,0.4,10624.4
484,2025-03-25T11:41:00Z,TSLA,SELL,5,107.0,107.5,2.5,10626.9
485,2025-03-25T11:41:20Z,AMZN,BUY,2,108.0,108.1,0.2,10627.1
486,2025-03-25T11:41:40Z,GOOG,SELL,3,109.0,108.7,-0.9,10626.2
487,2025-03-25T11:42:00Z,AAPL,BUY,4,110.0,110.5,2.0,10628.2
488,2025-03-25T11:42:20Z,MSFT,SELL,5,111.0,111.1,0.5,10628.7
489,2025-03-25T11:42:40Z,NVDA,BUY,2,112.0,112.1,0.2,10628.9
490,2025-03-25T11:43:00Z,TSLA,SELL,3,113.0,113.5,1.5,10630.4
491,2025-03-25T11:43:20Z,AMZN,BUY,4,114.0,113.7,-1.2,10629.2
492,2025-03-25T11:43:40Z,GOOG,SELL,5,115.0,115.1,0.5,10629.7
493,2025-03-25T11:44:00Z,AAPL,BUY,2,116.0,116.5,1.0,10630.7
494,2025-03-25T11:44:20Z,MSFT,SELL,3,100.0,100.1,0.3,10631.0
495,2025-03-25T11:44:40Z,NVDA,BUY,4,101.0,101.1,0.4,10631.4
496,2025-03-25T11:45:00Z,TSLA,SELL,5,102.0,102.5,2.5,10633.9
497,2025-03-25T11:45:20Z,AMZN,BUY,2,103.0,103.1,0.2,10634.1
498,2025-03-25T11:45:40Z,GOOG,SELL,3,104.0,104.1,0.3,10634.4
499,2025-03-25T11:46:00Z,AAPL,BUY,4,105.0,105.5,2.0,10636.4
500,2025-03-25T11:46:20Z,MSFT,SELL,5,106.0,106.1,0.5,10636.9
501,2025-03-25T11:46:40Z,NVDA,BUY,2,107.0,106.7,-0.6,10636.3
502,2025-03-25T11:47:00Z,TSLA,SELL,3,108.0,108.5,1.5,10637.8
503,2025-03-25T11:47:20Z,AMZN,BUY,4,109.0,109.1,0.4,10638.2
504,2025-03-25T11:47:40Z,GOOG,SELL,5,110.0,110.1,0.5,10638.7
505,2025-03-25T11:48:00Z,AAPL,BUY,2,111.0,111.5,1.0,10639.7
506,2025-03-25T11:48:20Z,MSFT,SELL,3,112.0,111.7,-0.9,10638.8
507,2025-03-25T11:48:40Z,NVDA,BUY,4,113.0,113.1,0.4,10639.2
508,2025-03-25T11:49:00Z,TSLA,SELL,5,114.0,114.5,2.5,10641.7
509,2025-03-25T11:49:20Z,AMZN,BUY,2,115.0,115.1,0.2,10641.9
510,2025-03-25T11:49:40Z,GOOG,SELL,3,116.0,116.1,0.3,10642.2
511,2025-03-25T11:50:00Z,AAPL,BUY,4,100.0,100.5,2.0,10644.2
512,2025-03-25T11:50:20Z,MSFT,SELL,5,101.0,101.1,0.5,10644.7
513,2025-03-25T11:50:40Z,NVDA,BUY,2,102.0,102.1,0.2,10644.9
514,2025-03-25T11:51:00Z,TSLA,SELL,3,103.0,103.5,1.5,10646.4
515,2025-03-25T11:51:20Z,AMZN,BUY,4,104.0,104.1,0.4,10646.8
516,2025-03-25T11:51:40Z,GOOG,SELL,5,105.0,104.7,-1.5,10645.3
517,2025-03-25T11:52:00Z,AAPL,BUY,2,106.0,106.5,1.0,10646.3
518,2025-03-25T11:52:20Z,MSFT,SELL,3,107.0,107.1,0.3,10646.6
519,2025-03-25T11:52:40Z,NVDA,BUY,4,108.0,108.1,0.4,10647.0
520,2025-03-25T11:53:00Z,TSLA,SELL,5,109.0,109.5,2.5,10649.5
521,2025-03-25T11:53:20Z,AMZN,BUY,2,110.0,109.7,-0.6,10648.9
522,2025-03-25T11:53:40Z,GOOG,SELL,3,111.0,111.1,0.3,10649.2
523,2025-03-25T11:54:00Z,AAPL,BUY,4,112.0,112.5,2.0,10651.2
524,2025-03-25T11:54:20Z,MSFT,SELL,5,113.0,113.1,0.5,10651.7
525,2025-03-25T11:54:40Z,NVDA,BUY,2,114.0,114.1,0.2,10651.9
526,2025-03-25T11:55:00Z,TSLA,SELL,3,115.0,115.5,1.5,10653.4
527,2025-03-25T11:55:20Z,AMZN,BUY,4,116.0,116.1,0.4,10653.8
528,2025-03-25T11:55:40Z,GOOG,SELL,5,100.0,100.1,0.5,10654.3
529,2025-03-25T11:56:00Z,AAPL,BUY,2,101.0,101.5,1.0,10655.3
530,2025-03-25T11:56:20Z,MSFT,SELL,3,102.0,102.1,0.3,10655.6
531,2025-03-25T11:56:40Z,NVDA,BUY,4,103.0,102.7,-1.2,10654.4
532,2025-03-25T11:57:00Z,TSLA,SELL,5,104.0,104.5,2.5,10656.9
533,2025-03-25T11:57:20Z,AMZN,BUY,2,105.0,105.1,0.2,10657.1
534,2025-03-25T11:57:40Z,GOOG,SELL,3,106.0,106.1,0.3,10657.4
535,2025-03-25T11:58:00Z,AAPL,BUY,4,107.0,107.5,2.0,10659.4
536,2025-03-25T11:58:20Z,MSFT,SELL,5,108.0,107.7,-1.5,10657.9
537,2025-03-25T11:58:40Z,NVDA,BUY,2,109.0,109.1,0.2,10658.1
538,2025-03-25T11:59:00Z,TSLA,SELL,3,110.0,110.5,1.5,10659.6
539,2025-03-25T11:59:20Z,AMZN,BUY,4,111.0,111.1,0.4,10660.0
540,2025-03-25T11:59:40Z,GOOG,SELL,5,112.0,112.1,0.5,10660.5
541,2025-03-25T12:00:00Z,AAPL,BUY,2,113.0,113.5,1.0,10661.5
542,2025-03-25T12:00:20Z,MSFT,SELL,3,114.0,114.1,0.3,10661.8
543,2025-03-25T12:00:40Z,NVDA,BUY,4,115.0,115.1,0.4,10662.2
544,2025-03-25T12:01:00Z,TSLA,SELL,5,116.0,116.5,2.5,10664.7
545,2025-03-25T12:01:20Z,AMZN,BUY,2,100.0,100.1,0.2,10664.9
546,2025-03-25T12:01:40Z,GOOG,SELL,3,101.0,100.7,-0.9,10664.0
547,2025-03-25T12:02:00Z,AAPL,BUY,4,102.0,102.5,2.0,10666.0
548,2025-03-25T12:02:20Z,MSFT,SELL,5,103.0,103.1,0.5,10666.5
549,2025-03-25T12:02:40Z,NVDA,BUY,2,104.0,104.1,0.2,10666.7
550,2025-03-25T12:03:00Z,TSLA,SELL,3,105.0,105.5,1.5,10668.2
551,2025-03-25T12:03:20Z,AMZN,BUY,4,106.0,105.7,-1.2,10667.0
552,2025-03-25T12:03:40Z,GOOG,SELL,5,107.0,107.1,0.5,10667.5
553,2025-03-25T12:04:00Z,AAPL,BUY,2,108.0,108.5,1.0,10668.5
554,2025-03-25T12:04:20Z,MSFT,SELL,3,109.0,109.1,0.3,10668.8
555,2025-03-25T12:04:40Z,NVDA,BUY,4,110.0,110.1,0.4,10669.2
556,2025-03-25T12:05:00Z,TSLA,SELL,5,111.0,111.5,2.5,10671.7
557,2025-03-25T12:05:20Z,AMZN,BUY,2,112.0,112.1,0.2,10671.9
558,2025-03-25T12:05:40Z,GOOG,SELL,3,113.0,113.1,0.3,10672.2
559,2025-03-25T12:06:00Z,AAPL,BUY,4,114.0,114.5,2.0,10674.2
560,2025-03-25T12:06:20Z,MSFT,SELL,5,115.0,115.1,0.5,10674.7
561,2025-03-25T12:06:40Z,NVDA,BUY,2,116.0,115.7,-0.6,10674.1
562,2025-03-25T12:07:00Z,TSLA,SELL,3,100.0,100.5,1.5,10675.6
563,2025-03-25T12:07:20Z,AMZN,BUY,4,101.0,101.1,0.4,10676.0
564,2025-03-25T12:07:40Z,GOOG,SELL,5,102.0,102.1,0.5,10676.5
565,2025-03-25T12:08:00Z,AAPL,BUY,2,103.0,103.5,1.0,10677.5
566,2025-03-25T12:08:20Z,MSFT,SELL,3,104.0,103.7,-0.9,10676.6
567,2025-03-25T12:08:40Z,NVDA,BUY,4,105.0,105.1,0.4,10677.0
568,2025-03-25T12:09:00Z,TSLA,SELL,5,106.0,106.5,2.5,10679.5
569,2025-03-25T12:09:20Z,AMZN,BUY,2,107.0,107.1,0.2,10679.7
570,2025-03-25T12:09:40Z,GOOG,SELL,3,108.0,108.1,0.3,10680.0
571,2025-03-25T12:10:00Z,AAPL,BUY,4,109.0,109.5,2.0,10682.0
572,2025-03-25T12:10:20Z,MSFT,SELL,5,110.0,110.1,0.5,10682.5
573,2025-03-25T12:10:40Z,NVDA,BUY,2,111.0,111.1,0.2,10682.7
574,2025-03-25T12:11:00Z,TSLA,SELL,3,112.0,112.5,1.5,10684.2
575,2025-03-25T12:11:20Z,AMZN,BUY,4,113.0,113.1,0.4,10684.6
576,2025-03-25T12:11:40Z,GOOG,SELL,5,114.0,113.7,-1.5,10683.1
577,2025-03-25T12:12:00Z,AAPL,BUY,2,115.0,115.5,1.0,10684.1
578,2025-03-25T12:12:20Z,MSFT,SELL,3,116.0,116.1,0.3,10684.4
579,2025-03-25T12:12:40Z,NVDA,BUY,4,100.0,100.1,0.4,10684.8
580,2025-03-25T12:13:00Z,TSLA,SELL,5,101.0,101.5,2.5,10687.3
581,2025-03-25T12:13:20Z,AMZN,BUY,2,102.0,101.7,-0.6,10686.7
582,2025-03-25T12:13:40Z,GOOG,SELL,3,103.0,103.1,0.3,10687.0
583,2025-03-25T12:14:00Z,AAPL,BUY,4,104.0,104.5,2.0,10689.0
584,2025-03-25T12:14:20Z,MSFT,SELL,5,105.0,105.1,0.5,10689.5
585,2025-03-25T12:14:40Z,NVDA,BUY,2,106.0,106.1,0.2,10689.7
586,2025-03-25T12:15:00Z,TSLA,SELL,3,107.0,107.5,1.5,10691.2
587,2025-03-25T12:15:20Z,AMZN,BUY,4,108.0,108.1,0.4,10691.6
588,2025-03-25T12:15:40Z,GOOG,SELL,5,109.0,109.1,0.5,10692.1
589,2025-03-25T12:16:00Z,AAPL,BUY,2,110.0,110.5,1.0,10693.1
590,2025-03-25T12:16:20Z,MSFT,SELL,3,111.0,111.1,0.3,10693.4
591,2025-03-25T12:16:40Z,NVDA,BUY,4,112.0,111.7,-1.2,10692.2
592,2025-03-25T12:17:00Z,TSLA,SELL,5,113.0,113.5,2.5,10694.7
593,2025-03-25T12:17:20Z,AMZN,BUY,2,114.0,114.1,0.2,10694.9
594,2025-03-25T12:17:40Z,GOOG,SELL,3,115.0,115.1,0.3,10695.2
595,2025-03-25T12:18:00Z,AAPL,BUY,4,116.0,116.5,2.0,10697.2
596,2025-03-25T12:18:20Z,MSFT,SELL,5,100.0,99.7,-1.5,10695.7
597,2025-03-25T12:18:40Z,NVDA,BUY,2,101.0,101.1,0.2,10695.9
598,2025-03-25T12:19:00Z,TSLA,SELL,3,102.0,102.5,1.5,10697.4
599,2025-03-25T12:19:20Z,AMZN,BUY,4,103.0,103.1,0.4,10697.8
600,2025-03-25T12:19:40Z,GOOG,SELL,5,104.0,104.1,0.5,10698.3
601,2025-03-25T12:20:00Z,AAPL,BUY,2,105.0,105.5,1.0,10699.3
602,2025-03-25T12:20:20Z,MSFT,SELL,3,106.0,106.1,0.3,10699.6
603,2025-03-25T12:20:40Z,NVDA,BUY,4,107.0,107.1,0.4,10700.0
604,2025-03-25T12:21:00Z,TSLA,SELL,5,108.0,108.5,2.5,10702.5
605,2025-03-25T12:21:20Z,AMZN,BUY,2,109.0,109.1,0.2,10702.7
606,2025-03-25T12:21:40Z,GOOG,SELL,3,110.0,109.7,-0.9,10701.8
607,2025-03-25T12:22:00Z,AAPL,BUY,4,111.0,111.5,2.0,10703.8
608,2025-03-25T12:22:20Z,MSFT,SELL,5,112.0,112.1,0.5,10704.3
609,2025-03-25T12:22:40Z,NVDA,BUY,2,113.0,113.1,0.2,10704.5
610,2025-03-25T12:23:00Z,TSLA,SELL,3,114.0,114.5,1.5,10706.0
611,2025-03-25T12:23:20Z,AMZN,BUY,4,115.0,114.7,-1.2,10704.8
612,2025-03-25T12:23:40Z,GOOG,SELL,5,116.0,116.1,0.5,10705.3
613,2025-03-25T12:24:00Z,AAPL,BUY,2,100.0,100.5,1.0,10706.3
614,2025-03-25T12:24:20Z,MSFT,SELL,3,101.0,101.1,0.3,10706.6
615,2025-03-25T12:24:40Z,NVDA,BUY,4,102.0,102.1,0.4,10707.0
616,2025-03-25T12:25:00Z,TSLA,SELL,5,103.0,103.5,2.5,10709.5
617,2025-03-25T12:25:20Z,AMZN,BUY,2,104.0,104.1,0.2,10709.7
