timestamp,asset,price,size_usd,side,pnl,is_revenge,is_overtrading,is_loss_aversion,is_blocked_bias,is_blocked_risk,blocked_reason,checkmated_day,simulated_pnl,simulated_daily_pnl,simulated_equity
2025-03-03T07:39:00,TSLA,405.8766796447,64534.3920635002,Sell,-876.2962778762,False,False,True,False,False,NONE,False,-876.2962778762,6083.4443684746,12446.0926396888
2025-03-03T07:40:00,NVDA,607.3180367905,52229.3511639813,Buy,208.7666804444,False,False,False,False,False,NONE,False,208.7666804444,6292.2110489190,12654.8593201332
2025-03-03T07:41:00,MSFT,1780.9500314025,290294.8551186033,Sell,-36.0482304684,False,False,False,False,False,NONE,False,-36.0482304684,6256.1628184506,12618.8110896648
2025-03-03T07:42:00,AAPL,3240.8158818864,382416.2740625984,Buy,47.3093710074,False,False,False,False,False,NONE,False,47.3093710074,6303.4721894580,12666.1204606721
2025-03-03T07:43:00,NFLX,903.0162600990,179700.2357597102,Sell,216.9071375034,False,False,False,False,False,NONE,False,216.9071375034,6520.3793269614,12883.0275981755
2025-03-03T07:44:00,AMZN,2898.2516965979,573853.8359263872,Buy,215.9182468948,False,False,False,False,False,NONE,False,215.9182468948,6736.2975738562,13098.9458450703
2025-03-03T07:45:00,AAPL,1127.3398494681,29310.8360861701,Buy,39.4046548027,False,False,False,False,False,NONE,False,39.4046548027,6775.7022286589,13138.3504998730
2025-03-03T07:46:00,GOOG,981.1453039674,115775.1458681573,Sell,238.0843092776,False,False,False,False,False,NONE,False,238.0843092776,7013.7865379365,13376.4348091506
2025-03-03T07:47:00,AMZN,3159.8049851902,3159.8049851902,Buy,1.5110803404,False,False,False,False,False,NONE,False,1.5110803404,7015.2976182769,13377.9458894910
2025-03-03T07:48:00,NFLX,212.9834926507,1490.8844485546,Sell,-43.6384524429,False,False,False,False,False,NONE,False,-43.6384524429,6971.6591658340,13334.3074370481
2025-03-03T07:49:00,TSLA,2329.5565836318,382047.2797156089,Buy,128.8973616643,False,False,False,False,False,NONE,False,128.8973616643,7100.5565274983,13463.2047987125
2025-03-03T07:50:00,NVDA,198.9279242702,15118.5222445367,Buy,38.7593115163,False,False,False,False,False,NONE,False,38.7593115163,7139.3158390146,13501.9641102288
2025-03-03T07:51:00,NFLX,2812.6350636719,244699.2505394532,Sell,-43.9873750327,False,False,False,False,False,NONE,False,-43.9873750327,7095.3284639820,13457.9767351961
2025-03-03T07:52:00,TSLA,2911.4450245965,445451.0887632641,Buy,146.7364444985,False,False,False,False,False,NONE,False,146.7364444985,7242.0649084804,13604.7131796946
2025-03-03T07:53:00,MSFT,3132.0801825758,294415.5371621248,Sell,3.8072174515,False,False,False,False,False,NONE,False,3.8072174515,7245.8721259320,13608.5203971461
2025-03-03T07:54:00,AAPL,692.0107124995,129406.0032374081,Sell,-212.4162289640,False,False,False,False,False,NONE,False,-212.4162289640,7033.4558969680,13396.1041681821
2025-03-03T07:55:00,GOOG,479.5186379461,29250.6369147110,Sell,150.8832298986,False,False,False,False,False,NONE,False,150.8832298986,7184.3391268666,13546.9873980808
2025-03-03T07:56:00,AMZN,1787.1959106256,51828.6814081413,Buy,20.1717059852,False,False,False,False,False,NONE,False,20.1717059852,7204.5108328518,13567.1591040660
2025-03-03T07:57:00,AMZN,987.1325443822,93777.5917163083,Buy,32.7738859633,False,False,False,False,False,NONE,False,32.7738859633,7237.2847188151,13599.9329900293
2025-03-03T07:58:00,AAPL,2141.7262792524,38551.0730265427,Buy,-75.0075321585,False,False,False,False,False,NONE,False,-75.0075321585,7162.2771866567,13524.9254578708
2025-03-03T07:59:00,GOOG,1822.4281524691,74719.5542512336,Sell,174.5478420658,False,False,False,False,False,NONE,False,174.5478420658,7336.8250287225,13699.4732999366
2025-03-03T08:00:00,AAPL,549.7397802777,80811.7477008252,Sell,-548.1115333961,False,False,True,False,False,NONE,False,-548.1115333961,6788.7134953264,13151.3617665405
2025-03-03T08:01:00,MSFT,2600.4832037886,343263.7829000966,Buy,138.3898182260,True,False,False,True,False,BIAS,False,0.0000000000,6788.7134953264,13151.3617665405
2025-03-03T08:02:00,TSLA,2823.0561059145,544849.8284414908,Buy,275.2075884716,False,False,False,False,False,NONE,False,275.2075884716,7063.9210837980,13426.5693550121
2025-03-03T08:03:00,NFLX,3372.4984272600,138272.4355176617,Sell,134.8422839860,False,False,False,False,False,NONE,False,134.8422839860,7198.7633677839,13561.4116389981
2025-03-03T08:04:00,AMZN,1414.6091234459,173996.9221838495,Buy,-236.5695230427,False,False,False,False,False,NONE,False,-236.5695230427,6962.1938447412,13324.8421159554
2025-03-03T08:05:00,MSFT,1215.1855274114,173771.5304198248,Sell,-231.3087546882,False,False,False,False,False,NONE,False,-231.3087546882,6730.8850900531,13093.5333612672
2025-03-03T08:06:00,TSLA,713.3061632688,129821.7217149193,Buy,291.3370821738,False,False,False,False,False,NONE,False,291.3370821738,7022.2221722269,13384.8704434410
2025-03-03T08:07:00,MSFT,673.9844404717,129405.0125705732,Sell,249.9567351285,False,False,False,False,False,NONE,False,249.9567351285,7272.1789073554,13634.8271785695
2025-03-03T08:08:00,GOOG,1157.6338345609,165541.6383422158,Buy,486.7145217239,False,False,False,False,False,NONE,False,486.7145217239,7758.8934290792,14121.5417002934
2025-03-03T08:09:00,AMZN,3437.2676231222,611833.6369157560,Buy,387.1184379584,False,False,False,False,False,NONE,False,387.1184379584,8146.0118670377,14508.6601382518
2025-03-03T08:10:00,NFLX,368.2924277983,8102.4334115635,Sell,-14.8898245580,False,False,False,False,False,NONE,False,-14.8898245580,8131.1220424797,14493.7703136938
2025-03-03T08:11:00,AAPL,944.8133971673,137942.7559864284,Sell,-32.4282008341,False,False,False,False,False,NONE,False,-32.4282008341,8098.6938416456,14461.3421128597
2025-03-03T08:12:00,AAPL,346.6254692189,27730.0375375115,Sell,83.6834441286,False,False,False,False,False,NONE,False,83.6834441286,8182.3772857741,14545.0255569883
2025-03-03T08:13:00,TSLA,994.0283049383,129223.6796419783,Buy,-397.3985095291,False,False,False,False,False,NONE,False,-397.3985095291,7784.9787762450,14147.6270474591
2025-03-03T08:14:00,NFLX,1843.9247111547,663812.8960156780,Sell,40.3983447452,False,False,False,False,False,NONE,False,40.3983447452,7825.3771209902,14188.0253922043
2025-03-03T08:15:00,NVDA,1803.6655903083,36073.3118061659,Sell,25.3370839393,False,False,False,False,False,NONE,False,25.3370839393,7850.7142049295,14213.3624761436
2025-03-03T08:16:00,GOOG,1562.3270046451,224975.0886688931,Buy,-233.2960223137,False,False,False,False,False,NONE,False,-233.2960223137,7617.4181826158,13980.0664538300
2025-03-03T08:17:00,TSLA,650.4736398336,43581.7338688541,Sell,-28.5399781345,False,False,False,False,False,NONE,False,-28.5399781345,7588.8782044813,13951.5264756955
2025-03-03T08:18:00,NVDA,653.0872335244,78370.4680229271,Sell,-475.6839834396,False,False,True,False,False,NONE,False,-475.6839834396,7113.1942210417,13475.8424922558
2025-03-03T08:19:00,MSFT,11050.3815216595,17459602.8042220548,Sell,293.5296671506,True,False,False,True,False,BIAS,False,0.0000000000,7113.1942210417,13475.8424922558
2025-03-03T08:20:00,GOOG,1385.5686195174,76206.2740734556,Buy,45.9750980205,False,False,False,False,False,NONE,False,45.9750980205,7159.1693190622,13521.8175902764
2025-03-03T08:21:00,MSFT,243.8725317297,16095.5870941626,Buy,-172.4688899843,False,False,False,False,False,NONE,False,-172.4688899843,6986.7004290779,13349.3487002920
2025-03-03T08:22:00,NFLX,3224.6644691964,83841.2761991060,Buy,-55.1230578839,False,False,False,False,False,NONE,False,-55.1230578839,6931.5773711940,13294.2256424081
2025-03-03T08:23:00,AMZN,1447.0860760438,267710.9240681051,Sell,-160.8007899183,False,False,False,False,False,NONE,False,-160.8007899183,6770.7765812757,13133.4248524898
2025-03-03T08:24:00,GOOG,2089.1140642556,411555.4706583481,Buy,334.6212288986,False,False,False,False,False,NONE,False,334.6212288986,7105.3978101743,13468.0460813884
2025-03-03T08:25:00,NVDA,3104.6712272184,403607.2595383906,Sell,131.1793321565,False,False,False,False,False,NONE,False,131.1793321565,7236.5771423308,13599.2254135449
2025-03-03T08:26:00,AMZN,1437.4485405941,80497.1182732687,Sell,-92.0899264897,False,False,False,False,False,NONE,False,-92.0899264897,7144.4872158411,13507.1354870552
2025-03-03T08:27:00,AAPL,2881.2771359688,547442.6558340739,Sell,-225.4442590369,False,False,False,False,False,NONE,False,-225.4442590369,6919.0429568042,13281.6912280183
2025-03-03T08:28:00,NVDA,3205.8951748802,109000.4359459260,Buy,3.5765714656,False,False,False,False,False,NONE,False,3.5765714656,6922.6195282698,13285.2677994839
2025-03-03T08:29:00,TSLA,650.5324736386,36429.8185237631,Buy,-89.6747593638,False,False,False,False,False,NONE,False,-89.6747593638,6832.9447689059,13195.5930401201
2025-03-03T08:30:00,AAPL,3129.0989870114,172100.4442856279,Sell,-57.2491479109,False,False,False,False,False,NONE,False,-57.2491479109,6775.6956209951,13138.3438922092
2025-03-03T08:31:00,AAPL,463.4219411370,9268.4388227401,Sell,27.6747599180,False,False,False,False,False,NONE,False,27.6747599180,6803.3703809130,13166.0186521272
2025-03-03T08:32:00,TSLA,999.1895623587,49959.4781179349,Buy,-122.6821799836,False,False,False,False,False,NONE,False,-122.6821799836,6680.6882009295,13043.3364721436
2025-03-03T08:33:00,GOOG,2838.3294943933,434264.4126421774,Buy,-43.5643426960,False,False,False,False,False,NONE,False,-43.5643426960,6637.1238582334,12999.7721294476
2025-03-03T08:34:00,AAPL,3157.3616915923,265218.3820937499,Buy,-36.4165351756,False,False,False,False,False,NONE,False,-36.4165351756,6600.7073230578,12963.3555942720
2025-03-03T08:35:00,NFLX,2410.2788198870,368772.6594427182,Sell,-13.1138302668,False,False,False,False,False,NONE,False,-13.1138302668,6587.5934927910,12950.2417640052
2025-03-03T08:36:00,NVDA,0.0000000000,0.0000000000,Buy,28.0063794251,False,False,False,False,False,NONE,False,28.0063794251,6615.5998722161,12978.2481434303
2025-03-03T08:37:00,AMZN,1854.3233553214,263313.9164556383,Buy,174.5433490052,False,False,False,False,False,NONE,False,174.5433490052,6790.1432212213,13152.7914924354
2025-03-03T08:38:00,AAPL,2025.5876762217,380810.4831296817,Buy,294.8662836537,False,False,False,False,False,NONE,False,294.8662836537,7085.0095048750,13447.6577760891
2025-03-03T08:39:00,NVDA,1022.4160685023,113488.1836037518,Sell,-76.3554387018,False,False,False,False,False,NONE,False,-76.3554387018,7008.6540661732,13371.3023373873
2025-03-03T08:40:00,MSFT,3469.9705338064,593364.9612808897,Buy,-51.7894617130,False,False,False,False,False,NONE,False,-51.7894617130,6956.8646044602,13319.5128756744
2025-03-03T08:41:00,NVDA,1207.9164511649,229504.1257213349,Sell,133.3634048717,False,False,False,False,False,NONE,False,133.3634048717,7090.2280093320,13452.8762805461
2025-03-03T08:42:00,AMZN,775.3789540652,86842.4428553018,Sell,40.3515303985,False,False,False,False,False,NONE,False,40.3515303985,7130.5795397304,13493.2278109446
2025-03-03T08:43:00,NVDA,429.9692988496,29667.8816206202,Sell,78.7574883256,False,False,False,False,False,NONE,False,78.7574883256,7209.3370280560,13571.9852992702
2025-03-03T08:44:00,TSLA,1355.8293500123,258963.4058523542,Buy,171.7825190016,False,False,False,False,False,NONE,False,171.7825190016,7381.1195470576,13743.7678182717
2025-03-03T08:45:00,AMZN,2439.5344861789,4879.0689723578,Buy,-3.2954910572,False,False,False,False,False,NONE,False,-3.2954910572,7377.8240560004,13740.4723272145
2025-03-03T08:46:00,GOOG,848.3889718591,154406.7928783502,Buy,682.2986215756,False,False,False,False,False,NONE,False,682.2986215756,8060.1226775760,14422.7709487901
2025-03-03T08:47:00,MSFT,2704.9275502494,43278.8408039904,Sell,0.1176543561,False,False,False,False,False,NONE,False,0.1176543561,8060.2403319321,14422.8886031462
2025-03-03T08:48:00,TSLA,517.1343736400,94635.5903761124,Buy,256.0916300124,False,False,False,False,False,NONE,False,256.0916300124,8316.3319619444,14678.9802331586
2025-03-03T08:49:00,GOOG,1569.6143618761,147543.7500163505,Sell,114.7904680064,False,False,False,False,False,NONE,False,114.7904680064,8431.1224299508,14793.7707011650
2025-03-03T08:50:00,NVDA,2473.1894033658,422915.3879755589,Buy,92.9984984309,False,False,False,False,False,NONE,False,92.9984984309,8524.1209283818,14886.7691995959
2025-03-03T08:51:00,AMZN,516.8174392724,97678.4960224742,Buy,99.1631450396,False,False,False,False,False,NONE,False,99.1631450396,8623.2840734213,14985.9323446355
2025-03-03T08:52:00,MSFT,2112.5556244827,350684.2336641236,Buy,307.8745564271,False,False,False,False,False,NONE,False,307.8745564271,8931.1586298484,15293.8069010625
2025-03-03T08:53:00,TSLA,2806.3861678383,126287.3775527246,Buy,-18.7461703589,False,False,False,False,False,NONE,False,-18.7461703589,8912.4124594895,15275.0607307036
2025-03-03T08:54:00,GOOG,2104.6436921978,265185.1052169181,Sell,195.4518708334,False,False,False,False,False,NONE,False,195.4518708334,9107.8643303228,15470.5126015370
2025-03-03T08:55:00,GOOG,1814.5505389299,324804.5464684585,Sell,179.8676842041,False,False,False,False,False,NONE,False,179.8676842041,9287.7320145269,15650.3802857411
2025-03-03T08:56:00,MSFT,2942.1334585498,500162.6879534660,Sell,399.7687901464,False,False,False,False,False,NONE,False,399.7687901464,9687.5008046734,16050.1490758875
2025-03-03T08:57:00,NFLX,3449.7002075042,82792.8049801007,Sell,-23.8273923712,False,False,False,False,False,NONE,False,-23.8273923712,9663.6734123021,16026.3216835163
2025-03-03T08:58:00,NVDA,675.5296856254,77685.9138469156,Buy,19.3908854704,False,False,False,False,False,NONE,False,19.3908854704,9683.0642977726,16045.7125689867
2025-03-03T08:59:00,MSFT,2435.1448775800,384752.8906576405,Sell,-270.2590191780,False,False,False,False,False,NONE,False,-270.2590191780,9412.8052785946,15775.4535498087
2025-03-03T09:00:00,GOOG,328.2685624714,54164.3128077813,Sell,366.2248858484,False,False,False,False,False,NONE,False,366.2248858484,9779.0301644430,16141.6784356572
2025-03-03T09:01:00,AAPL,197.8015327101,24329.5885233445,Sell,-181.8576462231,False,False,False,False,False,NONE,False,-181.8576462231,9597.1725182199,15959.8207894341
2025-03-03T09:02:00,TSLA,1018.8254472970,184407.4059607542,Buy,120.2019946936,False,False,False,False,False,NONE,False,120.2019946936,9717.3745129135,16080.0227841277
2025-03-03T09:03:00,MSFT,3399.6732704177,649337.5946497874,Sell,-173.3099660535,False,False,False,False,False,NONE,False,-173.3099660535,9544.0645468601,15906.7128180742
2025-03-03T09:04:00,NFLX,1955.0749972228,271755.4246139741,Sell,317.2493993265,False,False,False,False,False,NONE,False,317.2493993265,9861.3139461866,16223.9622174007
2025-03-03T09:05:00,GOOG,975.5361366462,76091.8186584012,Buy,-9.1308511808,False,False,False,False,False,NONE,False,-9.1308511808,9852.1830950057,16214.8313662199
2025-03-03T09:06:00,NVDA,507.4220325971,76620.7269221633,Buy,196.6442507222,False,False,False,False,False,NONE,False,196.6442507222,10048.8273457279,16411.4756169421
2025-03-03T09:07:00,GOOG,3224.6327403960,377282.0306263331,Sell,-253.6183255900,False,False,False,False,False,NONE,False,-253.6183255900,9795.2090201379,16157.8572913521
2025-03-03T09:08:00,NVDA,1300.1647074565,104013.1765965176,Sell,-100.9926187025,False,False,False,False,False,NONE,False,-100.9926187025,9694.2164014354,16056.8646726495
2025-03-03T09:09:00,MSFT,1108.1055828351,55405.2791417572,Buy,60.7041458724,False,False,False,False,False,NONE,False,60.7041458724,9754.9205473078,16117.5688185219
2025-03-03T09:10:00,NVDA,3009.9738403966,255847.7764337083,Sell,219.4619423405,False,False,False,False,False,NONE,False,219.4619423405,9974.3824896483,16337.0307608624
2025-03-03T09:11:00,AMZN,2135.1897694025,390739.7278006583,Buy,192.5425346368,False,False,False,False,False,NONE,False,192.5425346368,10166.9250242850,16529.5732954992
2025-03-03T09:12:00,AMZN,631.7945851636,115618.4090849413,Sell,872.1724430572,False,False,False,False,False,NONE,False,872.1724430572,11039.0974673422,17401.7457385564
2025-03-03T09:13:00,AMZN,1504.2113337411,6016.8453349646,Sell,6.3318395087,False,False,False,False,False,NONE,False,6.3318395087,11045.4293068510,17408.0775780651
2025-03-03T09:14:00,NFLX,3252.3971849647,591936.2876635740,Sell,5.8313336523,False,False,False,False,False,NONE,False,5.8313336523,11051.2606405032,17413.9089117174
2025-03-03T09:15:00,NFLX,3159.1523322470,192708.2922670684,Sell,-39.1617642842,False,False,False,False,False,NONE,False,-39.1617642842,11012.0988762190,17374.7471474332
2025-03-03T09:16:00,AAPL,291.8787848989,32398.5451237748,Sell,403.3891841360,False,False,False,False,False,NONE,False,403.3891841360,11415.4880603551,17778.1363315692
2025-03-03T09:17:00,NFLX,976.7155149965,76183.8101697306,Buy,125.9618430769,False,False,False,False,False,NONE,False,125.9618430769,11541.4499034319,17904.0981746461
2025-03-03T09:18:00,MSFT,583.1609232006,48402.3566256469,Buy,-85.5609618559,False,False,False,False,False,NONE,False,-85.5609618559,11455.8889415760,17818.5372127902
2025-03-03T09:19:00,GOOG,1891.6504141913,251589.5050874415,Sell,-175.2639721603,False,False,False,False,False,NONE,False,-175.2639721603,11280.6249694157,17643.2732406299
2025-03-03T09:20:00,GOOG,2637.4424437546,263744.2443754598,Sell,-132.7477562195,False,False,False,False,False,NONE,False,-132.7477562195,11147.8772131963,17510.5254844104
2025-03-03T09:21:00,AAPL,1069.6240784881,156165.1154592609,Sell,149.2854822725,False,False,False,False,False,NONE,False,149.2854822725,11297.1626954687,17659.8109666829
2025-03-03T09:22:00,NFLX,2665.0864669794,458394.8723204499,Buy,-522.2432003751,False,False,True,False,False,NONE,False,-522.2432003751,10774.9194950936,17137.5677663077
2025-03-03T09:23:00,NVDA,2357.0687270886,73069.1305397475,Buy,-31.6783776916,False,False,False,False,False,NONE,False,-31.6783776916,10743.2411174020,17105.8893886162
2025-03-03T09:24:00,AAPL,2562.3666224559,304921.6280722560,Buy,70.8114293024,False,False,False,False,False,NONE,False,70.8114293024,10814.0525467044,17176.7008179186
2025-03-03T09:25:00,NVDA,3321.4408108942,312215.4362240504,Buy,5.1910608865,False,False,False,False,False,NONE,False,5.1910608865,10819.2436075909,17181.8918788051
2025-03-03T09:26:00,NVDA,1514.9109197141,225721.7270374045,Buy,-135.5880366710,False,False,False,False,False,NONE,False,-135.5880366710,10683.6555709200,17046.3038421341
2025-03-03T09:27:00,TSLA,1231.8596849096,215575.4448591805,Buy,243.1886473008,False,False,False,False,False,NONE,False,243.1886473008,10926.8442182208,17289.4924894349
2025-03-03T09:28:00,GOOG,2409.2728680543,72278.1860416297,Buy,41.3824572094,False,False,False,False,False,NONE,False,41.3824572094,10968.2266754301,17330.8749466443
2025-03-03T09:29:00,AMZN,2836.0721380984,155983.9675954107,Buy,-23.8111281928,False,False,False,False,False,NONE,False,-23.8111281928,10944.4155472373,17307.0638184514
2025-03-03T09:30:00,NFLX,710.4862563970,74601.0569216837,Sell,-111.5996453406,False,False,False,False,False,NONE,False,-111.5996453406,10832.8159018967,17195.4641731108
2025-03-03T09:31:00,NVDA,2971.4586228109,582405.8900709416,Buy,338.9141463624,False,False,False,False,False,NONE,False,338.9141463624,11171.7300482591,17534.3783194733
2025-03-03T09:32:00,TSLA,249.5910939469,49169.4455075325,Buy,-62.5363273184,False,False,False,False,False,NONE,False,-62.5363273184,11109.1937209407,17471.8419921548
2025-03-03T09:33:00,GOOG,72.0584446623,2954.3962311530,Buy,1.1519578024,False,False,False,False,False,NONE,False,1.1519578024,11110.3456787431,17472.9939499572
2025-03-03T09:34:00,AMZN,596.5736654513,103207.2441230782,Buy,270.8649585075,False,False,False,False,False,NONE,False,270.8649585075,11381.2106372506,17743.8589084647
2025-03-03T09:35:00,NVDA,3426.4017950577,253553.7328342663,Sell,-162.8072781738,False,False,False,False,False,NONE,False,-162.8072781738,11218.4033590768,17581.0516302909
2025-03-03T09:36:00,NVDA,1856.3005527813,293295.4873394500,Buy,-163.7674780992,False,False,False,False,False,NONE,False,-163.7674780992,11054.6358809776,17417.2841521917
2025-03-03T09:37:00,AAPL,210.6575697237,16220.6328687232,Sell,-40.1815235491,False,False,False,False,False,NONE,False,-40.1815235491,11014.4543574285,17377.1026286426
2025-03-03T09:38:00,AAPL,3490.2561099715,296671.7693475783,Sell,324.2151770106,False,False,False,False,False,NONE,False,324.2151770106,11338.6695344391,17701.3178056533
2025-03-03T09:39:00,GOOG,2619.9438291532,453250.2824435083,Sell,-433.4018141274,False,False,True,False,False,NONE,False,-433.4018141274,10905.2677203117,17267.9159915259
2025-03-03T09:40:00,AMZN,2941.1175120317,305876.2212512964,Buy,8.2742640262,False,False,False,False,False,NONE,False,8.2742640262,10913.5419843380,17276.1902555521
2025-03-03T09:41:00,NVDA,784.6448163563,135743.5532296378,Buy,-306.7575061237,False,False,False,False,False,NONE,False,-306.7575061237,10606.7844782143,16969.4327494284
2025-03-03T09:42:00,GOOG,413.8005481154,32690.2433011193,Buy,364.8562663215,False,False,False,False,False,NONE,False,364.8562663215,10971.6407445358,17334.2890157499
2025-03-03T09:43:00,GOOG,1827.0430523758,153471.6163995705,Sell,44.8252550062,False,False,False,False,False,NONE,False,44.8252550062,11016.4659995420,17379.1142707561
2025-03-03T09:44:00,MSFT,2714.0061107737,469523.0571638564,Sell,-329.7821901029,False,False,False,False,False,NONE,False,-329.7821901029,10686.6838094391,17049.3320806532
2025-03-03T09:45:00,NFLX,2250.3432504988,411812.8148412835,Sell,-602.4280883316,False,False,True,False,False,NONE,False,-602.4280883316,10084.2557211075,16446.9039923217
2025-03-03T09:46:00,AAPL,2227.1546937377,416477.9277289481,Sell,228.8914541056,False,False,False,False,False,NONE,False,228.8914541056,10313.1471752131,16675.7954464272
2025-03-03T09:47:00,AMZN,2661.9814887247,354043.5380003856,Buy,51.3699132406,False,False,False,False,False,NONE,False,51.3699132406,10364.5170884536,16727.1653596678
2025-03-03T09:48:00,NVDA,833.2218481596,103319.5091717924,Buy,157.6604287126,False,False,False,False,False,NONE,False,157.6604287126,10522.1775171662,16884.8257883803
2025-03-03T09:49:00,,2332.2415222479,74631.7287119332,Buy,-64.4210197090,False,False,False,False,False,NONE,False,-64.4210197090,10457.7564974572,16820.4047686713
2025-03-03T09:50:00,NVDA,1402.7818085170,8416.6908511019,Sell,22.4193870002,False,False,False,False,False,NONE,False,22.4193870002,10480.1758844574,16842.8241556715
2025-03-03T09:51:00,MSFT,290.6495243552,27321.0552893860,Sell,15.3969492717,False,False,False,False,False,NONE,False,15.3969492717,10495.5728337290,16858.2211049432
2025-03-03T09:52:00,AMZN,0.0000000000,0.0000000000,Buy,22.0688756311,False,False,False,False,False,NONE,False,22.0688756311,10517.6417093602,16880.2899805743
2025-03-03T09:53:00,GOOG,2789.3129002569,103204.5773095045,Buy,46.1703163144,False,False,False,False,False,NONE,False,46.1703163144,10563.8120256746,16926.4602968888
2025-03-03T09:54:00,NVDA,3140.9609083776,40832.4918089085,Sell,2.6696383538,False,False,False,False,False,NONE,False,2.6696383538,10566.4816640284,16929.1299352426
2025-03-03T09:55:00,AAPL,1025.7352497729,95393.3782288798,Buy,242.8330399766,False,False,False,False,False,NONE,False,242.8330399766,10809.3147040050,17171.9629752192
2025-03-03T09:56:00,NFLX,706.7452361196,139228.8115155619,Buy,-208.7939240630,False,False,False,False,False,NONE,False,-208.7939240630,10600.5207799420,16963.1690511562
2025-03-03T09:57:00,MSFT,142.1995396459,3554.9884911463,Sell,51.1161612059,False,False,False,False,False,NONE,False,51.1161612059,10651.6369411480,17014.2852123621
2025-03-03T09:58:00,AMZN,3319.5559906245,468057.3946780546,Sell,375.9460164262,False,False,False,False,False,NONE,False,375.9460164262,11027.5829575742,17390.2312287883
2025-03-03T09:59:00,MSFT,2409.2994913715,48185.9898274293,Sell,41.4655663399,False,False,False,False,False,NONE,False,41.4655663399,11069.0485239141,17431.6967951282
2025-03-03T10:00:00,AAPL,3351.7538623989,241326.2780927210,Buy,206.5457954356,False,False,False,False,False,NONE,False,206.5457954356,11275.5943193497,17638.2425905638
2025-03-03T10:01:00,AMZN,3030.2796812484,569692.5800747019,Sell,-274.6134277287,False,False,False,False,False,NONE,False,-274.6134277287,11000.9808916210,17363.6291628351
2025-03-03T10:02:00,MSFT,1224.6097447819,182466.8519725041,Buy,147.9994928859,False,False,False,False,False,NONE,False,147.9994928859,11148.9803845069,17511.6286557211
2025-03-03T10:03:00,TSLA,438.7565078565,50456.9984034973,Buy,96.0065949968,False,False,False,False,False,NONE,False,96.0065949968,11244.9869795038,17607.6352507179
2025-03-03T10:04:00,AAPL,1771.7459422675,225011.7346679694,Sell,19.0245986356,False,False,False,False,False,NONE,False,19.0245986356,11264.0115781394,17626.6598493535
2025-03-03T10:05:00,AAPL,142.5076024710,26933.9368670124,Buy,236.9783817681,False,False,False,False,False,NONE,False,236.9783817681,11500.9899599075,17863.6382311216
2025-03-03T10:06:00,AAPL,567.2123670949,14747.5215444674,Sell,62.7650323820,False,False,False,False,False,NONE,False,62.7650323820,11563.7549922895,17926.4032635036
2025-03-03T10:07:00,TSLA,855.3425701020,46188.4987855101,Sell,-78.0149010018,False,False,False,False,False,NONE,False,-78.0149010018,11485.7400912877,17848.3883625018
2025-03-03T10:08:00,TSLA,2346.4807566984,398901.7286387347,Buy,-410.4155251276,False,False,False,False,False,NONE,False,-410.4155251276,11075.3245661601,17437.9728373743
2025-03-03T10:09:00,NVDA,1809.0772851416,251461.7426346868,Buy,-56.9940271335,False,False,False,False,False,NONE,False,-56.9940271335,11018.3305390266,17380.9788102407
2025-03-03T10:10:00,GOOG,1093.3474685892,180402.3323172102,Sell,-819.8786682792,False,False,True,False,False,NONE,False,-819.8786682792,10198.4518707474,16561.1001419616
2025-03-03T10:11:00,NFLX,1998.4509772101,249806.3721512654,Sell,-17.3443446000,False,False,False,False,False,NONE,False,-17.3443446000,10181.1075261474,16543.7557973616
2025-03-03T10:12:00,MSFT,481.9491386649,5301.4405253135,Sell,31.4523930737,False,False,False,False,False,NONE,False,31.4523930737,10212.5599192211,16575.2081904352
2025-03-03T10:13:00,NVDA,2657.1930375242,71744.2120131538,Sell,-76.8669323596,False,False,False,False,False,NONE,False,-76.8669323596,10135.6929868615,16498.3412580756
2025-03-03T10:14:00,MSFT,2506.5212286988,0.0000000000,Sell,-78.5249444369,False,False,False,False,False,NONE,False,-78.5249444369,10057.1680424245,16419.8163136387
2025-03-03T10:15:00,NFLX,796.9342310978,66145.5411811196,Sell,-188.6945248950,False,False,False,False,False,NONE,False,-188.6945248950,9868.4735175295,16231.1217887437
2025-03-03T10:16:00,GOOG,2142.0508674283,72829.7294925608,Buy,26.9763961283,False,False,False,False,False,NONE,False,26.9763961283,9895.4499136578,16258.0981848719
2025-03-03T10:17:00,TSLA,1786.3939848255,67882.9714233679,Buy,48.3993428607,False,False,False,False,False,NONE,False,48.3993428607,9943.8492565185,16306.4975277327
2025-03-03T10:18:00,GOOG,259.8162758818,49105.2761416619,Buy,8.0990137050,False,False,False,False,False,NONE,False,8.0990137050,9951.9482702235,16314.5965414376
2025-03-03T10:19:00,TSLA,1009.6310130847,87837.8981383658,Buy,-119.1630244700,False,False,False,False,False,NONE,False,-119.1630244700,9832.7852457535,16195.4335169676
2025-03-03T10:20:00,NFLX,3498.2153288823,633176.9745276946,Sell,68.8772078140,False,False,False,False,False,NONE,False,68.8772078140,9901.6624535675,16264.3107247817
2025-03-03T10:21:00,GOOG,393.3980308323,25570.8720041005,Buy,160.8441249096,False,False,False,False,False,NONE,False,160.8441249096,10062.5065784771,16425.1548496912
2025-03-03T10:22:00,NVDA,1797.1190092265,235422.5902086656,Buy,233.0970283556,False,False,False,False,False,NONE,False,233.0970283556,10295.6036068327,16658.2518780468
